Video ID,Category,Script,Final
jGsEBwiKnCI,Sports and Fitness,"Yeah, you'd need to replace the face from time to time,",reflection
jGsEBwiKnCI,Sports and Fitness,but don't you on all targets.,side note
jGsEBwiKnCI,Sports and Fitness,But check this out.,transition
jGsEBwiKnCI,Sports and Fitness,It's that easy to withdraw the arrows now.,outcome
jGsEBwiKnCI,Sports and Fitness,Hessian couple of little tips for you with Hessian,tip
jGsEBwiKnCI,Sports and Fitness,"It can rot if it stays wet for too long, so this is probably the least robust option",tip
jGsEBwiKnCI,Sports and Fitness,"The next favorite for me would be felt backed carpet that tends to last a fair while slightly harder to withdraw the arrows, but still pretty good",tip
jGsEBwiKnCI,Sports and Fitness,And my favorite is the big bag.,tip
jGsEBwiKnCI,Sports and Fitness,Cover I've got one somewhere,side note
jGsEBwiKnCI,Sports and Fitness,Just hold on there.,transition
jGsEBwiKnCI,Sports and Fitness,"So yeah, this is an old.",description
jGsEBwiKnCI,Sports and Fitness,Big bag cover that I've just split to take off,description
jGsEBwiKnCI,Sports and Fitness,You can see how it's shot out in the middle,description
jGsEBwiKnCI,Sports and Fitness,That one was probably I don't know,description
jGsEBwiKnCI,Sports and Fitness,"A year old, maybe longer and you can see they're more robust tape",description
jGsEBwiKnCI,Sports and Fitness,I've used on my own so that's just to show you guys,description
jGsEBwiKnCI,Sports and Fitness,I'm probably going to take this back off and get some decent tape,side note
jGsEBwiKnCI,Sports and Fitness,What else can I tell you about these things?,side note
jGsEBwiKnCI,Sports and Fitness,Some of the instructionals use clothes cloth.,background info
jGsEBwiKnCI,Sports and Fitness,Kind of wool.,background info
jGsEBwiKnCI,Sports and Fitness,Industrial wall type stuff and there's nothing wrong with that,background info
jGsEBwiKnCI,Sports and Fitness,It stops arrows brilliantly,background info
jGsEBwiKnCI,Sports and Fitness,They even use it for crossbows,background info
jGsEBwiKnCI,Sports and Fitness,I'm pretty sure this would stop a crossbow too.,background info
jGsEBwiKnCI,Sports and Fitness,"I tried it on two or three targets, and.",reflection
jGsEBwiKnCI,Sports and Fitness,I'll tell you the problem.,reflection
jGsEBwiKnCI,Sports and Fitness,Number one it gets wet.,reflection
jGsEBwiKnCI,Sports and Fitness,"Number two, when it gets wet, it gets very heavy #3 when it gets wet and heavy it starts to stink",reflection
jGsEBwiKnCI,Sports and Fitness,There you go moldy and getting rid of the clothes,reflection
jGsEBwiKnCI,Sports and Fitness,For me at least here in Germany was a pain in the backside,reflection
jGsEBwiKnCI,Sports and Fitness,"OK with the plastic, it's waterproof",reflection
jGsEBwiKnCI,Sports and Fitness,"It stays light, you can leave it out all year round",reflection
jGsEBwiKnCI,Sports and Fitness,"It's not an issue, so my advice would be use the plastic, put some kind of robust cover on it, like the big bag or tarpaulin material even.",tip
jGsEBwiKnCI,Sports and Fitness,Experiment with it and you've got a target there which.,tip
jGsEBwiKnCI,Sports and Fitness,"Yes, is worth.",tip
jGsEBwiKnCI,Sports and Fitness,I don't know a hell of a lot more than the five or €6.00 that I paid for this.,tip
jGsEBwiKnCI,Sports and Fitness,"Be careful of rolling, yes, they've got handles on sometimes",tip
jGsEBwiKnCI,Sports and Fitness,I choke it,tip
jGsEBwiKnCI,Sports and Fitness,It depends what ground you're on,tip
jGsEBwiKnCI,Sports and Fitness,"If it's flat, not a worry and the plastic for these stuff, they're not a rubber",tool
jGsEBwiKnCI,Sports and Fitness,"This is plastic, but it's a very",tool
jGsEBwiKnCI,Sports and Fitness,It's a very elastic plastic,tool
jGsEBwiKnCI,Sports and Fitness,"Again, let me show you one that's been used.",transition
jGsEBwiKnCI,Sports and Fitness,"OK, now I don't know if you can make out on this.",side note
jGsEBwiKnCI,Sports and Fitness,You can see here.,transition
jGsEBwiKnCI,Sports and Fitness,If I can catch the light you can see here where I have had arrows penetrate where they've gone along the side of the packing,description
jGsEBwiKnCI,Sports and Fitness,"OK, so make sure the packing is as tight into the side of the bucket as you can, but you can see it doesn't split",late instruction 
jGsEBwiKnCI,Sports and Fitness,It doesn't shatter the plastic,description
jGsEBwiKnCI,Sports and Fitness,You can actually kind of just peel that off so.,description
jGsEBwiKnCI,Sports and Fitness,That's the kind of material you're looking for,description
jGsEBwiKnCI,Sports and Fitness,"Now if you take that technique and here's a bonus for you, it's very easy.",tip
jGsEBwiKnCI,Sports and Fitness,"To take a uto sack, Hessian sack, burlap sack, whatever you want to call it and do exactly the same thing",tip
jGsEBwiKnCI,Sports and Fitness,Now this one is one that has been.,description
jGsEBwiKnCI,Sports and Fitness,Shot out there we go,description
jGsEBwiKnCI,Sports and Fitness,You can see how I've kind of tacked it together with cable size or zip ties,description
jGsEBwiKnCI,Sports and Fitness,Whatever you want to call them,side note
jGsEBwiKnCI,Sports and Fitness,And the center was shot out.,description
jGsEBwiKnCI,Sports and Fitness,So all I've done is put another slack over the top.,description
jGsEBwiKnCI,Sports and Fitness,And it's ready to go,outcome
jGsEBwiKnCI,Sports and Fitness,So there we go guys,outcome
jGsEBwiKnCI,Sports and Fitness,That's bucket target and Hessian target all in one all right if you can find the right bucket,outcome
jGsEBwiKnCI,Sports and Fitness,"Depending on where you are in the world, the rest is a doddle",side note
jGsEBwiKnCI,Sports and Fitness,It's so easy to do.,side note
jGsEBwiKnCI,Sports and Fitness,And I'm gonna leave you with one more little tip that I use and I'm hoping to do more of these DIY if I could only say them and need to make my own teeth,outro
jGsEBwiKnCI,Sports and Fitness,DIY archery projects for you guys just to show you how you can save some money and have fun while you're doing it.,outro
jGsEBwiKnCI,Sports and Fitness,The cows woken up,side note
jGsEBwiKnCI,Sports and Fitness,I'll leave you with this.,outro
kNsjE4HO7tE,Sports and Fitness,hey fellows me,greeting
kNsjE4HO7tE,Sports and Fitness,trepper here today,greeting
kNsjE4HO7tE,Sports and Fitness,i'm going to give you a quick tutorial on how i build a beaver snare from beginning to end,goal
kNsjE4HO7tE,Sports and Fitness,i buy all of my snare supplies from southern snares dot com and i would urge you to do the same,tool
kNsjE4HO7tE,Sports and Fitness,so give brian mckee a call,side note
kNsjE4HO7tE,Sports and Fitness,southern snares dot com,side note
kNsjE4HO7tE,Sports and Fitness,tell him what you want or if you don't know what you want just call them and tell them what you want to catch and he'll take care of you,side note
kNsjE4HO7tE,Sports and Fitness,so let's get started,transition
kNsjE4HO7tE,Sports and Fitness,the first thing that we have is our snare cable,tool
kNsjE4HO7tE,Sports and Fitness,this is a four foot piece of one sixteenth inch cable one by nineteen twist and as you can see,tool
kNsjE4HO7tE,Sports and Fitness,it has been dipped in formula one's giving a giving it a slight brown color,tool
kNsjE4HO7tE,Sports and Fitness,so we have our snare cable,tool
kNsjE4HO7tE,Sports and Fitness,as far as tools we need cable cutters to cut our piece of cable we're going to need a good solid hammer to hammer our parts on,tool
kNsjE4HO7tE,Sports and Fitness,and we'll need a pair of good american made needle nose pliers,tool
kNsjE4HO7tE,Sports and Fitness,as far as parts we're going to use double ferrals and this is one sixteenth inch double ferrals,tool
kNsjE4HO7tE,Sports and Fitness,we're going to need our snare lock and you can see these locks,tool
kNsjE4HO7tE,Sports and Fitness,i'm using slim locks today and these have also been dipped in formula one,tool
kNsjE4HO7tE,Sports and Fitness,we have our vinyl tubing snare supports cut to,tool
kNsjE4HO7tE,Sports and Fitness,i don't know half an inch or something like that,tool
kNsjE4HO7tE,Sports and Fitness,we have our swivels and today i'm using a nine gauge heavy duty swivels,tool
kNsjE4HO7tE,Sports and Fitness,we need our swivel washers which are just little washers like this,tool
kNsjE4HO7tE,Sports and Fitness,and we have stop buttons,tool
kNsjE4HO7tE,Sports and Fitness,and i'm using the three thirty second inch stop buttons,tool
kNsjE4HO7tE,Sports and Fitness,and i'll explain why,tool
kNsjE4HO7tE,Sports and Fitness,when we get to the portion where we put that on,tool
kNsjE4HO7tE,Sports and Fitness,so let's get started,transition
kNsjE4HO7tE,Sports and Fitness,step number one is to take one end of our cable and we're going to take a double ferrell,instruction
kNsjE4HO7tE,Sports and Fitness,we're going to slide it on the end of the cable and what we want to do is,instruction
kNsjE4HO7tE,Sports and Fitness,so what i'm going to do is i'm going to use my needle nose pliers to bend that over and then i'm going to hold it with the pliers and then insert it,instruction
kNsjE4HO7tE,Sports and Fitness,ok so now we're going to hammer this shut,instruction
kNsjE4HO7tE,Sports and Fitness,so when you try it you'll see but start with your i see if i can get that palm up and then i see that's a natural roll over on that table,instruction
kNsjE4HO7tE,Sports and Fitness,and then i'm going to,instruction
kNsjE4HO7tE,Sports and Fitness,i put a little memory in it and work and work at once or twice and ,instruction
kNsjE4HO7tE,Sports and Fitness,what you want to end up with it is something that looks kind of like that,outcome
kNsjE4HO7tE,Sports and Fitness,now the next thing is to load the cable,subgoal
